TIME(S),GENERATION,COUNT,MALE%,SIZE,SPEED,V_RADIUS,V_ANGLE,VA_BOOST_LIKELIHOOD,VA_BOOST_STRENGTH,M_ENERGY_TO_OFFSPRING%,F_ENERGY_TO_OFFSPRING%,MTF_OFFSPRING%,M_DESIRABILITY%,F_STANDARDS%,F_GESTATION_PERIOD,MTV_DIG%,MATE_ENERGY_THRESH,BOREDOM_THRESH,EXPLOREMTP
42624,26,2421,0.8009087,0.7162485,1.050209,0.6700163,2.921662,0,0.1103449,0.05748835,0.1904679,0.4078242,0.591027,0.7577673,6.391573,0.5093722,0.05424368,6.422813,8.991828,
42644,26,2411,0.8013272,0.7178218,1.04816,0.6705755,2.920558,0,0.1104757,0.05750421,0.1906497,0.4079743,0.5919898,0.7575873,6.40028,0.5099,0.05423953,6.431809,8.978762,
42664,26,2403,0.8019143,0.7180085,1.046448,0.6704059,2.922782,0,0.1105089,0.05751605,0.1908336,0.4081333,0.5922915,0.7575917,6.404249,0.5093972,0.05437831,6.423133,8.978518,
42684,26,2391,0.8025931,0.7185319,1.046371,0.6701245,2.923257,0,0.1105025,0.05747357,0.1906664,0.4081806,0.5916839,0.7576941,6.404925,0.5096922,0.0542705,6.42654,8.978804,
42704,26,2378,0.803196,0.718375,1.045852,0.6702062,2.926838,0,0.1104035,0.05760374,0.1904316,0.4074146,0.589272,0.7578601,6.404515,0.5095068,0.05432484,6.428564,8.979785,
42724,26,2374,0.8045493,0.7182809,1.044296,0.670945,2.932848,0,0.1103976,0.05770679,0.1902949,0.4076452,0.5888372,0.7572796,6.404321,0.5098309,0.05442724,6.422339,8.951953,
42744,26,2369,0.8037146,0.7181837,1.043587,0.6698688,2.933389,0,0.1102619,0.05788494,0.1899785,0.4071793,0.5884991,0.7564226,6.396499,0.5101771,0.05457722,6.425065,8.945507,
42764,26,2368,0.8061655,0.717568,1.042715,0.6697416,2.934156,0,0.1103128,0.05784155,0.1905101,0.4089611,0.5891153,0.7561661,6.395164,0.5100718,0.05474212,6.42513,8.956371,
42784,26,2387,0.8043569,0.7167302,1.042928,0.6704717,2.934074,0,0.1101705,0.05770815,0.190364,0.409685,0.5904908,0.7563732,6.394685,0.5096084,0.05474935,6.415912,8.954946,
42804,26,2398,0.8027523,0.7165967,1.044038,0.67026,2.935032,0,0.1100185,0.05768475,0.1900214,0.4097148,0.5915089,0.7573515,6.392575,0.5094625,0.0547891,6.414359,8.963898,
42824,26,2416,0.8021523,0.7153889,1.044344,0.6698325,2.933967,0,0.1099683,0.05764902,0.1889734,0.4100252,0.5928897,0.7582867,6.375253,0.5097468,0.05478326,6.406927,8.937907,
42844,26,2443,0.8014736,0.7143043,1.044736,0.6705545,2.923685,0,0.1100006,0.0576056,0.1882526,0.4089308,0.5943126,0.7589743,6.359525,0.5100162,0.05464892,6.402961,8.914525,
42864,26,2430,0.8032922,0.7149092,1.044096,0.6714326,2.924505,0,0.1100805,0.05767392,0.1878279,0.4088432,0.5958469,0.759149,6.367407,0.5096199,0.05452507,6.419871,8.917814,
42884,26,2436,0.8025451,0.7149005,1.044526,0.6717029,2.925887,0,0.1100822,0.05759127,0.1872812,0.4088102,0.5958875,0.7595396,6.376227,0.5100662,0.05444303,6.411759,8.920208,
42904,26,2443,0.7977896,0.7143999,1.043437,0.6727383,2.924165,0,0.1101488,0.05745855,0.187098,0.4088497,0.5972868,0.7596976,6.374786,0.5101231,0.05438251,6.407948,8.926879,
42924,26,2461,0.7952052,0.7149455,1.044199,0.673956,2.916138,0,0.1099205,0.05732735,0.1873062,0.4090055,0.5978503,0.7593316,6.375216,0.5098913,0.05439482,6.415746,8.923623,
42944,26,2473,0.7921553,0.7149682,1.04369,0.6736257,2.912307,0,0.1100792,0.05726432,0.1872108,0.4115975,0.5978541,0.7585187,6.389527,0.5100195,0.05427152,6.422948,8.923671,
42964,26,2477,0.7916835,0.7155498,1.042529,0.6725019,2.906546,0,0.1099477,0.05718324,0.1870755,0.4123123,0.5961359,0.7578999,6.399781,0.5102358,0.05424679,6.416168,8.919909,
42984,26,2476,0.7899839,0.715813,1.043658,0.6727403,2.899218,0,0.1099813,0.05728707,0.1874073,0.412767,0.5954164,0.7576244,6.396868,0.5103716,0.05437893,6.41396,8.920244,
43004,26,2494,0.7858861,0.7156622,1.045452,0.6721661,2.894421,0,0.1100272,0.05728083,0.1868298,0.4138752,0.5945544,0.7576387,6.394572,0.5100857,0.05434951,6.423071,8.93,
43024,26,2503,0.7862565,0.7151441,1.047109,0.6717128,2.887433,0,0.1098652,0.05735417,0.1867743,0.4141552,0.5927265,0.7580609,6.383193,0.5098408,0.05432443,6.420841,8.981265,
43044,26,2490,0.7871486,0.7157719,1.04667,0.6716084,2.887489,0,0.1097168,0.05737128,0.1870736,0.4147182,0.5920579,0.7580464,6.382483,0.5095924,0.05432455,6.43366,9.016958,
43064,26,2468,0.7880875,0.715894,1.046583,0.6712695,2.890469,0,0.1096986,0.05744488,0.1876981,0.413366,0.592303,0.7585675,6.388617,0.5099467,0.05435332,6.444883,9.02877,
43084,26,2472,0.7904531,0.7150961,1.049058,0.6708603,2.893759,0,0.109632,0.05759196,0.187621,0.4137575,0.5920245,0.7586005,6.387381,0.5097836,0.05436148,6.455522,9.040155,
43104,26,2479,0.7942719,0.7148668,1.050285,0.6709191,2.890989,0,0.1097887,0.05758436,0.1874634,0.4126361,0.5926822,0.7584326,6.383304,0.509454,0.05440373,6.463097,9.037289,
43124,26,2480,0.7983871,0.7145315,1.049889,0.6705258,2.886376,0,0.1097036,0.05776336,0.1869687,0.4116078,0.59409,0.7589347,6.379673,0.5094166,0.05449434,6.463942,9.056499,
43144,26,2489,0.7942949,0.713414,1.04995,0.6714422,2.878617,0,0.1095886,0.05792482,0.1863676,0.4114027,0.5943853,0.7591247,6.386751,0.5094679,0.05454889,6.473282,9.026128,
43164,26,2510,0.7884462,0.7130421,1.048757,0.6706699,2.878818,0,0.1094138,0.05781142,0.1865244,0.4124417,0.5939308,0.7603135,6.367033,0.5095369,0.05441554,6.478284,9.028015,
43184,26,2521,0.7854026,0.712437,1.047742,0.6706691,2.885064,0,0.1095321,0.05770903,0.186488,0.4127118,0.5928242,0.7609532,6.370365,0.509789,0.05433063,6.488194,9.02513,
43204,26,2509,0.7875648,0.712169,1.047023,0.670485,2.891883,0,0.1096509,0.05776122,0.1866694,0.4144526,0.5923707,0.7615691,6.366916,0.5099974,0.05436041,6.47451,9.035662,
43224,26,2513,0.7871071,0.7120076,1.046152,0.6707833,2.896804,0,0.1096911,0.05804297,0.186515,0.4147494,0.5924979,0.7625784,6.363886,0.5102051,0.05439651,6.483057,9.014501,
43244,26,2510,0.7860558,0.7117882,1.04692,0.6696947,2.901543,0,0.1095022,0.05820758,0.1865546,0.4142527,0.5922277,0.7627623,6.358216,0.5099614,0.05446616,6.503521,9.015691,
43264,26,2505,0.7884232,0.7125144,1.046428,0.6687467,2.905944,0,0.1096265,0.05822151,0.1862227,0.4120148,0.5923828,0.7628114,6.345644,0.5099155,0.05448778,6.492964,9.006581,
43284,26,2495,0.7891784,0.7129378,1.045958,0.66776,2.908861,0,0.109448,0.05819632,0.1865358,0.4123591,0.5922939,0.7629808,6.3435,0.5095117,0.05441594,6.498891,9.003878,
43304,26,2495,0.7887775,0.7125128,1.046113,0.6671999,2.907236,0,0.1093828,0.05809647,0.1866758,0.4128506,0.5919082,0.7629423,6.338298,0.5091578,0.05440649,6.51048,9.007211,
43324,26,2508,0.7882775,0.7125723,1.046487,0.666611,2.909478,0,0.1093192,0.05821753,0.1864819,0.4124746,0.5917372,0.7628382,6.330789,0.5093502,0.054373,6.50274,9.019359,
43344,26,2504,0.7863418,0.7128043,1.045725,0.6669636,2.905512,0,0.1094042,0.05830842,0.186239,0.4114987,0.5923569,0.7636811,6.339044,0.5097791,0.05443251,6.498718,9.060549,
43364,26,2501,0.7880847,0.7126159,1.045049,0.6665457,2.899467,0,0.1094431,0.05816095,0.1864693,0.4120212,0.5920815,0.7638196,6.338493,0.5098168,0.05442291,6.497571,9.079457,
43384,26,2488,0.7918006,0.7126948,1.043599,0.6677744,2.895707,0,0.1093518,0.05820118,0.1864376,0.4112469,0.5907357,0.7625979,6.348652,0.5106058,0.05440082,6.486881,9.050325,
43404,26,2476,0.7924071,0.7129062,1.044397,0.6685007,2.890716,0,0.1093893,0.05802434,0.1865306,0.4117028,0.5909095,0.7630535,6.351603,0.5103076,0.0544104,6.4844,9.026536,
43424,26,2464,0.7954546,0.7127067,1.045146,0.6681278,2.891426,0,0.1092973,0.05790024,0.1865405,0.4119022,0.592111,0.7628831,6.358486,0.5106558,0.05433611,6.480332,9.014853,
43444,26,2463,0.7982135,0.7116306,1.045655,0.6682999,2.888795,0,0.1092756,0.05785704,0.18673,0.4120233,0.5916208,0.7620571,6.359007,0.5105836,0.05434691,6.485289,9.007848,
43464,26,2462,0.7981316,0.7119925,1.045653,0.6682271,2.885278,0,0.1093053,0.05778025,0.1868305,0.4127073,0.5920079,0.7619083,6.363622,0.5105065,0.05428082,6.472293,8.985776,
43484,26,2466,0.8004866,0.7122061,1.046196,0.6683353,2.886619,0,0.109392,0.05770944,0.1867959,0.4130439,0.5912547,0.7621503,6.361097,0.5104424,0.05429418,6.473541,8.97153,
43504,26,2462,0.7989439,0.7126585,1.045791,0.6687916,2.886031,0,0.1092311,0.0576909,0.1872978,0.4120688,0.5915892,0.7621087,6.359449,0.5105059,0.05434657,6.48446,8.982242,
43524,26,2459,0.8003253,0.7126657,1.044497,0.6683759,2.884642,0,0.1091275,0.0576255,0.1872251,0.4129507,0.5917597,0.7622722,6.362173,0.5104009,0.0543514,6.470073,8.997142,
43544,26,2490,0.7975904,0.7122303,1.043442,0.6670384,2.884826,0,0.1089508,0.05771105,0.1868069,0.4138207,0.5921336,0.761178,6.365967,0.5104141,0.05425454,6.464374,9.003069,
43564,26,2514,0.7947494,0.7115542,1.043539,0.6665522,2.885574,0,0.1089345,0.05787758,0.1867564,0.4131715,0.5914496,0.7618164,6.3724,0.5107438,0.05429284,6.444884,8.994604,
43584,26,2525,0.7920792,0.7114053,1.043777,0.6662914,2.885417,0,0.1090674,0.05800636,0.1866937,0.414134,0.5910465,0.763319,6.37293,0.5104365,0.05435736,6.459591,9.00213,
43604,26,2548,0.7904239,0.7114299,1.04352,0.6655461,2.882235,0,0.1090856,0.05794162,0.1868456,0.4151155,0.5917926,0.7651013,6.373971,0.5102645,0.05433779,6.465802,9.0205,
43624,26,2535,0.7921104,0.7112544,1.042934,0.6660281,2.882991,0,0.1089918,0.05793315,0.1866377,0.4138971,0.5919086,0.7653557,6.372038,0.5098026,0.054301,6.464821,9.019611,
43644,26,2537,0.7946393,0.7102068,1.043425,0.6659383,2.883997,0,0.109066,0.0578912,0.1867915,0.413578,0.592393,0.7655641,6.381779,0.5095113,0.05426349,6.462804,9.00468,
43664,26,2547,0.7962309,0.7098593,1.044332,0.6651654,2.882985,0,0.1091616,0.05799405,0.1867712,0.4119467,0.5935691,0.7658402,6.38326,0.5098816,0.05422388,6.469753,9.006253,
43684,26,2545,0.7960708,0.7100984,1.043621,0.665325,2.879474,0,0.1091314,0.05813712,0.1864974,0.4110578,0.5943705,0.7662828,6.383601,0.5099355,0.05422015,6.468492,8.981462,
43704,26,2535,0.7968442,0.7104566,1.04434,0.6651279,2.87858,0,0.109088,0.05825703,0.1866872,0.4121502,0.5944944,0.7666078,6.383886,0.5096416,0.05424074,6.463038,9.001574,
43724,26,2530,0.7976285,0.7099224,1.043939,0.6648226,2.880604,0,0.1090799,0.05828941,0.186913,0.4114665,0.5954431,0.7666184,6.392606,0.5094863,0.05433267,6.45889,8.990477,
43744,26,2523,0.7978597,0.7101213,1.043186,0.6651008,2.880448,0,0.1090524,0.05824117,0.1869223,0.4115066,0.594517,0.7662742,6.390619,0.5097462,0.05427125,6.450704,8.979965,
43764,26,2506,0.801676,0.7104474,1.04286,0.6648532,2.880323,0,0.1091396,0.05810767,0.1874802,0.4124422,0.5945037,0.7665191,6.390364,0.5095018,0.05426541,6.450605,8.98976,
43784,26,2527,0.8001583,0.7109823,1.041543,0.6647639,2.877223,0,0.1090169,0.05839962,0.188079,0.4134747,0.5951255,0.7669725,6.383064,0.5094014,0.05428047,6.44232,9.008446,
43804,26,2534,0.7995265,0.7116683,1.042761,0.6649219,2.875655,0,0.1090807,0.05846727,0.1882161,0.4128352,0.596028,0.7665488,6.378556,0.5096207,0.05434895,6.423074,9.020918,
43824,26,2517,0.8001589,0.7113661,1.043618,0.6651488,2.874792,0,0.1091352,0.05857321,0.1882033,0.4126977,0.5961957,0.7665541,6.371084,0.5090737,0.0544153,6.420994,9.039132,
43844,26,2501,0.8016793,0.7107266,1.043802,0.6651235,2.877457,0,0.1091387,0.05848438,0.188332,0.4130535,0.5967901,0.7668546,6.371598,0.5088224,0.05450287,6.417733,9.046134,
43864,26,2483,0.8034636,0.7105673,1.044127,0.6641298,2.873812,0,0.1091335,0.05849457,0.1884519,0.4126354,0.5963237,0.7673599,6.367195,0.5083799,0.05448679,6.426901,9.074841,
43884,26,2476,0.8065428,0.7107556,1.045505,0.6635302,2.874163,0,0.1093299,0.05840779,0.1888165,0.4116119,0.5966555,0.7678267,6.361332,0.5085484,0.0545337,6.443577,9.067302,
43904,26,2451,0.8074256,0.7113849,1.046578,0.6635773,2.872642,0,0.109349,0.05859643,0.1891046,0.411665,0.5974731,0.7677394,6.363023,0.508665,0.05462873,6.449338,9.066173,
43924,26,2440,0.8094262,0.7103245,1.04639,0.6628712,2.871804,0,0.1095291,0.05833657,0.1890388,0.4118217,0.5983472,0.7670184,6.371532,0.5087772,0.05471956,6.446085,9.075662,
43944,26,2433,0.810111,0.7099745,1.046694,0.6623046,2.868838,0,0.1095246,0.05851837,0.188667,0.4125125,0.5984946,0.7669807,6.365633,0.5088373,0.05477235,6.444574,9.049144,
43964,26,2416,0.8108444,0.7095306,1.047067,0.662801,2.868473,0,0.1096702,0.05842107,0.1880614,0.4113142,0.597438,0.7673923,6.354601,0.5089979,0.05478186,6.435128,9.053514,
43984,26,2410,0.8120332,0.7093341,1.048181,0.662404,2.863535,0,0.1098648,0.05828298,0.1878908,0.411101,0.5969918,0.7674841,6.3627,0.5090791,0.05480673,6.431373,9.059415,
44004,26,2394,0.8166249,0.7095928,1.048637,0.6623318,2.862879,0,0.1099487,0.0583071,0.188422,0.4104813,0.596151,0.7684197,6.370998,0.5094019,0.05480567,6.415531,9.078462,
44024,26,2386,0.8168483,0.7096999,1.048601,0.6619892,2.864614,0,0.1099715,0.05836837,0.1886574,0.4101883,0.5960737,0.76855,6.370056,0.5094537,0.05481452,6.410566,9.072561,
44044,26,2381,0.8189836,0.7101415,1.048141,0.6624779,2.867728,0,0.110118,0.05830986,0.1887266,0.4096043,0.5963759,0.76857,6.372286,0.5094421,0.05487581,6.405553,9.065606,
44064,26,2378,0.8183348,0.7091776,1.048023,0.6639244,2.86765,0,0.1101325,0.05820243,0.1884133,0.4084335,0.5961716,0.768022,6.371664,0.5089361,0.05486849,6.401243,9.064646,
44084,26,2382,0.8186398,0.7087153,1.048291,0.6636632,2.867823,0,0.1102009,0.05818333,0.1881639,0.4076444,0.595832,0.7674275,6.362551,0.5090125,0.05481834,6.413249,9.056572,
44104,26,2379,0.8196721,0.7087997,1.047069,0.6641092,2.867401,0,0.1102406,0.05824518,0.1884798,0.4072582,0.5955365,0.7671162,6.364947,0.5089551,0.05482855,6.410245,9.049946,
44124,26,2388,0.8170017,0.7081976,1.047132,0.6641598,2.865789,0,0.1101154,0.05821071,0.1886724,0.4076472,0.5945046,0.7665514,6.358446,0.5086932,0.05485951,6.410384,9.065912,
44144,26,2405,0.8170478,0.7078237,1.047524,0.6644318,2.863804,0,0.1101528,0.05833114,0.1885057,0.4078377,0.5941137,0.7669716,6.362885,0.508857,0.05494089,6.400841,9.075966,
44164,26,2421,0.8166047,0.7074485,1.048355,0.6643903,2.858979,0,0.110231,0.05825984,0.1877258,0.4066621,0.5942388,0.7671652,6.372124,0.5089391,0.05487188,6.392881,9.066036,
44184,26,2426,0.8198681,0.7077512,1.047032,0.664519,2.856245,0,0.110394,0.0582642,0.1873014,0.4071012,0.5944236,0.7676065,6.373324,0.5091034,0.05490122,6.387471,9.032431,
44204,26,2433,0.8199753,0.707768,1.048013,0.6648323,2.85986,0,0.1104137,0.05820568,0.187016,0.4072161,0.5946153,0.7672513,6.387102,0.5089618,0.05496092,6.386019,9.022723,
44224,26,2439,0.8183682,0.7080759,1.048966,0.6644913,2.863126,0,0.1101822,0.05828674,0.1869487,0.4075086,0.5949857,0.767478,6.389565,0.5085647,0.05496313,6.378995,9.010066,
44244,26,2441,0.817288,0.7085456,1.047999,0.6644784,2.865695,0,0.1103146,0.05825125,0.1870121,0.4077326,0.5953656,0.7675149,6.383657,0.508559,0.05495794,6.366419,8.996314,
44264,26,2451,0.8172175,0.7082899,1.048115,0.6639797,2.863238,0,0.1104467,0.05813541,0.1871281,0.4073767,0.5971978,0.7680125,6.38397,0.5080189,0.0549624,6.360724,8.971652,
44284,26,2443,0.8194842,0.7078416,1.047365,0.6639867,2.863262,0,0.1106586,0.05806467,0.187387,0.4064238,0.5969439,0.7681556,6.383811,0.5077664,0.05500294,6.353863,8.968512,
44304,26,2438,0.8195242,0.7074753,1.047208,0.6638796,2.865327,0,0.1106891,0.05813457,0.1878496,0.4068236,0.5977985,0.7684965,6.381919,0.5076029,0.05496915,6.349034,8.983899,
44324,26,2428,0.8204283,0.7076897,1.046919,0.66309,2.861819,0,0.1105879,0.05808112,0.1882613,0.4063707,0.5984787,0.7672968,6.382885,0.5069962,0.0549466,6.351988,8.995022,
44344,26,2437,0.8178088,0.7077638,1.047665,0.6619219,2.858116,0,0.1106778,0.05805863,0.1887467,0.4076839,0.5981308,0.766706,6.373949,0.5065829,0.05497024,6.357166,9.002165,
44364,26,2441,0.8181073,0.7076796,1.048163,0.6626222,2.855554,0,0.110573,0.05791315,0.1890706,0.4080437,0.5993488,0.7670297,6.37638,0.5067258,0.05487597,6.360393,9.013533,
44384,26,2450,0.8167347,0.7075531,1.047542,0.6632132,2.851796,0,0.1106388,0.05783847,0.1893127,0.4096539,0.5999969,0.7683808,6.381428,0.506523,0.05477956,6.354859,9.041949,
44404,26,2449,0.8162515,0.707391,1.047443,0.66355,2.859228,0,0.1105822,0.0576985,0.1891825,0.4098293,0.6002936,0.7684512,6.390167,0.5065939,0.05483051,6.359177,9.049016,
44424,26,2449,0.8174765,0.707167,1.047745,0.6632161,2.860878,0,0.1104305,0.05763572,0.1891892,0.4100077,0.599726,0.7686517,6.390473,0.5066242,0.0548638,6.375511,9.051505,
44444,26,2454,0.8145884,0.7071207,1.04731,0.66269,2.861197,0,0.1104842,0.05761668,0.1888548,0.4097978,0.6000283,0.7696642,6.387533,0.5067391,0.05486185,6.383051,9.055982,
44464,26,2458,0.8144833,0.7072958,1.047959,0.6630977,2.860543,0,0.1105116,0.05771478,0.1891427,0.4097969,0.5990643,0.7691524,6.396662,0.5065477,0.05481057,6.381586,9.063385,
44484,26,2467,0.812728,0.7069882,1.048416,0.6633752,2.858124,0,0.1103809,0.05772302,0.1888487,0.4100676,0.599449,0.7693737,6.398358,0.506425,0.054777,6.368621,9.084092,
44504,26,2465,0.8129817,0.7063808,1.0482,0.663484,2.857887,0,0.1103619,0.05766401,0.1893827,0.410643,0.5984646,0.7686776,6.401369,0.5062176,0.0548012,6.359362,9.075607,
44524,26,2458,0.815297,0.7062504,1.047839,0.6630366,2.860748,0,0.1101587,0.05780981,0.189629,0.4101219,0.6000654,0.7693268,6.395557,0.5060247,0.05479151,6.367172,9.052248,
44544,26,2444,0.816694,0.7059771,1.047684,0.6626274,2.859265,0,0.1103314,0.05780496,0.1901573,0.4100817,0.5991902,0.7696364,6.395262,0.506205,0.05484581,6.35992,9.060362,
44564,26,2449,0.8166599,0.7058582,1.047439,0.6624263,2.859278,0,0.1103527,0.05785457,0.1902648,0.409247,0.598983,0.768818,6.402645,0.5062282,0.05478272,6.360959,9.059913,
44584,26,2446,0.8209321,0.7052155,1.048196,0.661556,2.862678,0,0.1102849,0.0577744,0.190242,0.4084073,0.5999175,0.7684373,6.404693,0.5067886,0.05480576,6.354419,9.039207,
44604,26,2422,0.8228737,0.705444,1.047616,0.6610752,2.863275,0,0.1102142,0.05762756,0.1904654,0.4073998,0.5995883,0.7676877,6.401593,0.5068393,0.05493275,6.345527,9.022838,
44624,26,2415,0.8244306,0.7060571,1.047686,0.660973,2.867082,0,0.1102324,0.0576864,0.1904298,0.4072913,0.5988159,0.7676055,6.395892,0.5071806,0.05491489,6.360123,9.01549,
44644,26,2412,0.8250415,0.7060237,1.047746,0.6609186,2.868426,0,0.1102173,0.05757327,0.1905978,0.4070375,0.5987407,0.7674451,6.404363,0.5068993,0.05492486,6.356126,9.013637,
44664,26,2405,0.8266112,0.7064003,1.046368,0.6607678,2.868174,0,0.1101865,0.05751837,0.1904906,0.4068647,0.5978323,0.7681695,6.399618,0.5074847,0.05497722,6.353687,9.022942,
44684,26,2406,0.8279302,0.7071289,1.044124,0.6609641,2.865958,0,0.1102123,0.05760614,0.1906081,0.4070413,0.5966262,0.7677006,6.406246,0.5074078,0.05499963,6.364286,9.033388,
44704,26,2400,0.83125,0.707153,1.042502,0.6619747,2.863752,0,0.1102334,0.05760141,0.190699,0.4072437,0.5974637,0.7669348,6.40882,0.5075924,0.0549779,6.370173,9.02253,
44724,26,2408,0.8309801,0.7069551,1.042637,0.6627142,2.863523,0,0.1103208,0.05761365,0.1905666,0.4079803,0.5957404,0.7660419,6.416817,0.5076891,0.05499562,6.362036,9.03587,
44744,26,2417,0.8328506,0.7071945,1.042384,0.6627222,2.861099,0,0.1103358,0.05749515,0.1900584,0.4071696,0.5929805,0.7657439,6.407874,0.5077142,0.0549936,6.344721,9.038119,
44764,26,2420,0.831405,0.7080207,1.042848,0.6632065,2.860211,0,0.1101977,0.05732292,0.189186,0.4067364,0.5930807,0.7653807,6.418425,0.5080302,0.05504858,6.345471,9.055321,
44784,26,2422,0.8336086,0.7079086,1.044187,0.6637518,2.861294,0,0.1101878,0.05721446,0.1891268,0.4069498,0.5934016,0.7647402,6.420725,0.5082779,0.05509264,6.35387,9.067459,
44804,26,2425,0.8313402,0.7079464,1.044765,0.663692,2.861969,0,0.1102357,0.05714737,0.1888259,0.4075469,0.5924184,0.7647828,6.425622,0.5085793,0.0550387,6.362046,9.048506,
44824,26,2429,0.8312063,0.7077952,1.046272,0.6637285,2.859649,0,0.1102086,0.05722003,0.1885312,0.4076911,0.5927986,0.7643939,6.427067,0.5086273,0.05507697,6.367746,9.047853,
44844,26,2436,0.8308703,0.7084939,1.047395,0.663864,2.859885,0,0.1100956,0.05712848,0.1879984,0.407474,0.5933697,0.7644613,6.426771,0.5091316,0.05506615,6.351168,9.038245,
44864,26,2442,0.8292384,0.7094371,1.048211,0.6637123,2.853457,0,0.110034,0.05698628,0.1879503,0.4067419,0.5939878,0.7653132,6.424736,0.5088487,0.05504812,6.334493,9.032849,
44884,26,2430,0.8308642,0.7096308,1.04815,0.6633946,2.851789,0,0.1098283,0.05690934,0.1884224,0.4066356,0.5941683,0.765384,6.420845,0.5085537,0.05497165,6.323018,9.021745,
44904,26,2428,0.8315486,0.7087578,1.047685,0.6620585,2.853617,0,0.1097423,0.0569676,0.1882508,0.4073569,0.5935565,0.7650219,6.422749,0.5083655,0.05506137,6.327293,9.018217,
44924,26,2427,0.8335394,0.7090395,1.047582,0.6613808,2.853428,0,0.1096513,0.05683,0.1880191,0.4081431,0.5920846,0.7658526,6.416407,0.5080083,0.05505833,6.316633,9.019951,
44944,26,2425,0.8346392,0.7088022,1.047033,0.6614525,2.856377,0,0.109758,0.05683995,0.1881197,0.4087016,0.5916196,0.7663291,6.412992,0.5080418,0.05509308,6.313934,9.031401,
44964,26,2431,0.8325792,0.7081956,1.048042,0.6615006,2.851304,0,0.1097957,0.05693211,0.1877683,0.4096398,0.5913803,0.7673087,6.405059,0.5079911,0.05503342,6.316713,9.051997,
44984,26,2430,0.8308642,0.7077243,1.049059,0.6612128,2.849339,0,0.109823,0.05692396,0.1880198,0.4102978,0.5908494,0.7662951,6.404639,0.5075878,0.05505079,6.327141,9.064723,
45004,26,2429,0.8299712,0.7082266,1.049834,0.6612408,2.850072,0,0.1098855,0.05707956,0.1880937,0.4105235,0.5908346,0.7664643,6.401476,0.5074349,0.05507687,6.326224,9.067065,
45024,26,2430,0.8288066,0.7075287,1.049218,0.6608585,2.849057,0,0.1098292,0.05730681,0.1881932,0.4103331,0.5898985,0.7665934,6.392599,0.5078273,0.0551143,6.34,9.076696,
45044,26,2424,0.8304455,0.7078801,1.047955,0.6601869,2.849148,0,0.1095529,0.05730272,0.1878411,0.4108041,0.5897178,0.7654513,6.390796,0.5077228,0.05517277,6.344436,9.063666,
45064,26,2416,0.8319536,0.7074869,1.04659,0.6594673,2.84832,0,0.1095914,0.05727091,0.1875139,0.4105788,0.5890868,0.7653893,6.383846,0.5075619,0.05516563,6.340988,9.060468,
45084,26,2402,0.8343047,0.7073089,1.046924,0.6597002,2.851469,0,0.1095399,0.05729078,0.1877407,0.409279,0.5883147,0.7650875,6.388873,0.5075943,0.05511736,6.34314,9.045508,
45104,26,2398,0.8373645,0.7069902,1.046056,0.6591642,2.852111,0,0.1096603,0.05718039,0.1877756,0.4095574,0.5874228,0.7655795,6.389009,0.5076177,0.05507487,6.34584,9.041039,
45124,26,2422,0.8348472,0.7066272,1.045998,0.6579707,2.849188,0,0.1095673,0.05721306,0.186986,0.4096506,0.5874276,0.7665448,6.383136,0.5076652,0.0550394,6.346637,9.044773,
